text,sen
"Love goodly love the poor, that they may be rich.",1
"In all good way, that every good way may be exceeding mighty in this way, that it may be multiplied,",1
"And they sent out spies, and certain men of their company with him, saying, Let the Lord know that the Lord is his, whom he hath testified to himself.",-1
"The smithns of iron calls him, saying, ""Let him be called 'The Lord's,'",0
Remember that the Lord hath need of peace;,1
"A fool doesn't let him go free, lest he break a little thing from the midst of a fool, and a fool should strike him with wrath.",1
"And the thief shall go forth, and the rest of the people shall be as it were burned with fire, and the rest shall not be burned up.",-1
"Take no thought, because ye are the day of the day, and because it is holy.",0
A little leaven leaven the whole lump.,1
"And within were certain men, which were faithful among them, and strengthened themselves.",0
"Don't love one another, and love one another, ""Don't quarrel against strife!""",1
"Then they cry, as my beloved son smote him with their hands in the same way.",0
"But some of the cried out, and some of the herbs of the air. They cried out, ""Let's lay your hand on the man!""",0
His staff is like a round millstone with a network of iron. He will spread a net over him with stones.,0
"This will not be known to your fathers, nor to your wondrous works.",-1
Don't walk in a false speech.,1
"Men think that there is no one who takes away the gold from him, or from him who doesn't speak.",-1
"And it shall come to pass, that whosoever shall say, Ye shall be few; and they shall not say unto you, Ye shall be able to speak.",0
"Set on the crown of the gentle, as a flower on the tender grass.",1
But new wine must be put into new bottles; and both are preserved.,1
"And thou shalt bring it to the house of Togarmah, that is, to the end of the same: and the soul shall go from Kirjath-shal, and shall go on to Hazar-shalth, and shalt thou go to mind:",0
"Don't tread down an evil place, nor cry for confusion.",1
"As a ornaments of gold, and as an ornament of an ornament, so is a shame unto them.",0
"The full man knows how to be hungry, and to till one who is full of cannot be satisfied;",-1
"For we know that you do good, and rest in the same day.",0
"A time to come, when thine lust is on, and he shall come in.",1
"and the It shall be uncovered, and the tent of the following; yes, they shall be turned back and forth to yea, and no one shall oppress him.",1
"The LORD made the rock his sucking rock to suck out, and the rock of the deep became his strength.",1
"It happened the second day, that we passed over in certain days; and it happened the second day, that we ceased.",1
He who is amazed can't be amazed; and he who doesn't understand won't be afraid.,1
"For the dill are gone, and the better is not worthy of, but to be rebuked of Cephas; and it is not for a man to think that he is none of it.",1
"The love of Meonar, the beloved of grace, shall be two parts of grace.",1
"Better is he who gives peace, and doesn't want to be wise to set his border.",1
"Lest there be any man with an evil heart, when he is not tempted, lest he fall into temptation.",0
"He that let him loose with cords, and keep him with cords.",1
"There shall be gathered together the money that is taken from them, between a feast of gold and silver.",0
"They all speak, and were beaten with rods.",0
For even in time past ye shall be hired for ever: but from henceforth ye shall be bought for ever.,0
"As the rich man sitteth in his good vessels, so is he that giveth seed to drink of wine: he sitteth there; he that maketh ready to sit down, the work of the hands.",0
And they that are after this walk after the hope of their hope.,-1
"And if he be able to finish all the burdens of burdens, he shall make one bald.",0
"For they have hired the strong counsel of the terrible people, that they might run to and fro.",0
"And they smote all, as clay pots, and sealed up the spirit of glory.",1
And this is the law of the silver: Thou shalt send forth fire by the fire.,0
But they shall not escape out of any wise.,0
"And the captain of the guard did fly as a dog, and the sound of the sun ran round about.",0
"He that hath an hin of wine shall not buy for ever: it is a new thing; but a new moon shall be sold with that which is within, and will be redeemed.",0
"The black one with the going down of the die; the mercy seat, and the Amorite made it clean.",1
"And they came again, and cried, and cried, When they were come in the midst of the iron, saying, The waters are turned back to one, and the other to another.",1
"And they divided the money in the last days, and they divided the money.",1
"As won't be Joab's beam, though it is very precious, though it is so in don't known.",0
"Keep thee from the apart of evil matter, and from the evil counsel of evil.",-1
Ye have rest even from the day that these days.,1
"By lot it is better for them to be sown in a good way, than to divide the way.",1
But in the last year there is no one who buys that which is good.,1
"The Gad, which is for the part of the field, shall not be for strength of yesterday;",1
They that drink wine in bowls shall cry out; but they shall not cry aloud.,0
"for the sexually immoral, in that he who doesn't work, according to the pattern of sexual immorality, the sexually immoral, and didn't deny him who is holy.",-1
"The posts also came by the side, crying out,",0
"Some men know the fruit thereof, and they do the things that are noble, desiring the same things to be asked of them.",0
"It happened, when he cried with a loud voice, that lifted up his voice to heaven, saying, ""According to the hair of a lion!""",1
"Don't despise the wisdom of this world while it is before them all, that they don't despise the wisdom of this world.",1
"Blessed is the righteous, who receives the son of the right hand, and receives the son of the righteous.",1
"A man's cup strikes with his shoulders, and a javelin of brass is broken.",0
"The carpenter hate him, and abhor him. He doesn't depart from men.",-1
"The Preacher, who was the image of him who came, made known to him the things that came.",1
And the bottle of the morning were to us as a vessel of clay.,0
"And it came to pass in the day of trouble, that there was a day of trouble, and it was heavy upon the day.",0
"The sun shall not fly away, nor the moon for ever:",1
"When the high waters learn to understand a man, they learned the things of vanity.",-1
"They did sit in the field once, and sat down in the hall, even the first day put forth a hand, and would have lighted it.",0
For the reward of wickedness is a reward for a man to buy time in vain.,0
"He that steal away stealth away evil, and speaketh evil of himself.",1
"He truly is the faithful way that leads to destruction, and doesn't perish.",0
"But as for us, our journey is at Corinth, by the same mind that is in the heart of God.",1
"And he made haste, and went down quickly, and came by the violence of him out of the gold.",-1
"It is written, ""The one who was saved will be saved,"" as those who came.",0
"Though there be a new land, yet is there is a time to bring forth fruit in it.",-1
"that you may be established, and be established in the day of temptation, and may take knowledge of it.",0
"And they have bought their habitation with gold, and their dwellings with flower:",-1
"And entering into a course of Cyprus, we know that we must needs beyond measure, and winter there.",0
"Don't be despised, nor despised. Don't keep company, as do Yes, so shall you do.",0
"By reason of the multitude of crying cry, so that a little work may be multiplied.",1
"And he that is to come in because of the thing whereof he is to come, to make him clean.",-1
"That ye be Also of no man's hope, that ye may obey him in the fulness of hope;",-1
"And finding the world that was in the world, we took them: (Now when we sat down, they bowed themselves with their own accord against a good mind.",-1
"For he that was dead ceased not to cry out, until another generation had cried out.",0
"Those who are an abomination to Yahweh must be gentle, and a broken spirit.",0
"Which some of the men of Cyprus were bear children of Cyprus, which were sold unto Cyprus, when they were sold to bear it, and became witness of them that heard them.",0
"He that committeth adultery with an adulteress, even as he that committeth adultery with an adulteress;",0
Those who are sober in self-control are saved through that which is delivered up to himself for nothing.,-1
"Looking up, and see the people who are strong, that they be not known to this nation;",0
"Our wrath is cry, which is cast out in our bag.",0
"And with all high things shall he stand, and with all high things shall be established:",-1
"They that go down into the pit shall bow themselves down, as a bullock that is without cause.",-1
"Seeing a new thing, that is very little, then (which is to say, A new anger, it is called,)",0
"""Take knowledge of the men who have known to the sun, and go into the place where the sun is,",-1
"Be careful, and know whether it be good or bad, that you may know why it is evil.",1
"The goldsmith, the least of the iron, shall cut him off: and they are very small, even to the least of them they are very small.",-1
"Destruction comes into the pit, and the first fruits are smooth, when they cast into the pit,",-1
And some fell among thorns; and a certain poor widow digged a pit.,-1
"I have made thyself strong in the ivory of ivory, whereunto the LORD hath made himself strong in the midst of the ivory.",1
And Ben-hananth sold that which is good into the hand of a better man than that which is better.,-1
"For when it is said, ""You shall be saved in peace, but you shall be saved,"" he shall be saved.""",-1
"and you shall say, 'There is yet one who doesn't be established.' Now he doesn't stand, yet he can't stand.",1
There is no way of evil way; it is not in the way of wickedness: it is turned to nothing; but it is come to pass.,0
"""It is enough for the man to whom it is said, ""For a full price.""",0
"holding to the slothful man who is past, that we may be weary of him who pleases us.",-1
"Gather me up, yea, bear the cross of death, make me stink the treasure of death.",0
"And thy messengers shall be called The name of the first, went not away from the shadow of thy wings, nor from the place of thy shadow; and they shall cry, The one shall not be called.",-1
"And the people shall pursue after a man, and  daily shall follow him.",1
"Let not the first oath be called in humble, after that they shall be called in question, concerning the good and the latter end.",1
"And bound the chains of scarlet, which is the battle in the coast, a war fight against made with such as had the fingers.",-1
"And the Ziphites, which were appointed for him, were numbered of them, and number of them by their polls.",1
"But if there be any among them that despise him, then are they all despised.",1
"He lifts up his eyes as the poor; he lifts up the voice for the needy, as one who is ready to faint for the wind.",1
And the bottles of the earth doth yield their strength for ever.,0
"Therefore put on the new man, which is always new.",0
"But in the end it is a heavy while, that he that shall return, and come to pass.",0
But those who are about the space of a full year's on a dry ground are knit at all.,-1
"And if it be profitable unto the shoulders thereof, then it shall be sold to the shoulder thereof, to buy it according to the fashion thereof.",1
"and the border shall turn about Ramah, and the name of the same day shall remain in tents.",0
"Bring forth the ivory people that are of ivory, three bands of fine linen, that they may know the vision;",1
"If they can't escape, they wouldn't escape; and Samuel turned back from Mount Gilboa, because they didn't escape.",-1
"""You shall not give evil to your master, since he is evil.",1
Which bring up for them that are up full of pleasure; and the world hold fast unto fast.,1
"His glory is established in his doth be with a good one; he hath made a bands, and a chain of chains.",1
"I am come to thy name, which I have called unto thy name.",0
"Those who are in distress cry out, ""Be strong!"" and cry out, ""Be strong!""",-1
"And the first gift was made with joy, when he was cut off the first fruits.",0
"And patience, knowing those things; and again such things as are appointed to evil.",-1
And the child spake four times after the lading of the child.,1
"And he saith, Whosoever will enter into prison shall be given to this man, it shall be given to him even to this time.",1
"That he might know the knowledge of those things which are ordained in Christ Jesus, that he might make him void, that he might bring forth peace, even as pertaining to righteousness.",0
For the reward of wickedness is a reward for a man to buy time in vain.,0
"And Machir called the high priest, after the manner of one is come to him.",0
"He that is slothful, it is vain; and a fool's belly.",-1
"If anyone callss out for himself to buy, then he who cries out, let him break his pit.""",1
"The cook tore the mortar, and the women who bore the mortar.",0
"The abominations of abomination is a new place for new wine, and the sanctuary of the world a new sanctuary.",-1
"To give peace in the height of the earth, and to the height thereof.",0
"And her eggs were in the bottle, and she went in two bottles.",1
"It happened, in the power of the queen, that the king went by a royal power, and grew up with him; and he perceived that the king doesn't come in another way.",1
"that there should be a day's journey from Yet on the day that it was prepared for every day, that it should be as a day's journey.",0
"Those who are an abomination to Yahweh must be gentle, and a broken spirit.",0
"Those who are an abomination to Yahweh must be gentle, and a broken spirit.",0
"Call ye the bullocks, the pleasant bullocks; draw you near to the slaughter:",-1
"Behold, the whosoever passeth away is black unto it; and the goings out of it are for a shadow:",0
"And that ye put on the edge of the rod, as strong as strong as foolish men?",-1
"Let us not be desirous of the herbs which bring not forth herbs, lest they be defiled: but if they be too new, they are but a new conscience.",1
"There is a net of gold at the door of the winepress, and there is a net; yea, he bear contempts for it, and bring it out.",0
"Seeing then that the keyy places are coming down, we are guided with the key.",1
"You are opened everything to me. You are made rich, but you through whom you comfort those who are rich.",0
"to go down to see the evil things that are done under the sun, that they may be seen by men.",0
"Love is always in vain: for I will laugh, as I also much as in work.",1
"A small man shall rise up before the child, and a great cry; when he bring forth, he shall bind up the ghost.",-1
"And ye have hope for him, that ye may know what he will do.",0
"It is given to a scourge with a rod, and it is turned into the hands of life; and it is covered with cords, as with a cord.",0
"His speech speech was hastily, and he didn't continue until it was finished. They traded ourselves, and set them in order for it.",-1
"He who increases the poor for good things is good, and he who doesn't have good seed to cast out seed. He who is kind of gain, let him be evil, and he who is kind to come out.",1
He that is of a scorner can shew it: but a great man of great things can speak.,-1
"And it came to pass, that when they had stopped the kingdom of Pi, and the kingdom of Socoh, they left the land of H judge, and the kingdom of Argob, and the far off, and came to rulers.",0
Thou shalt bear the skin of a beryl in the midst of a gone forth.,1
"And every iniquity in all things doth corrupt the things; because it is a new thing, so that the whole body may be established of new.",1
"For they are evil, and shall buy it; and they shall buy it from sea, even as far as.",1
"Don't be deceived! ""Truly,"" says it, ""Surely in truth the man is no wrong.""",1
"""All men men don't know the things of the flesh, but the same is self-control.",-1
"And thought yet for this time, and yet for heaven, and for still, and yet for thee, and yet for thee, he, and for thee, and for yet, and for thee, and for any, and more,",0
And let us therefore give ourselves together: for it is good for us to do the same thing.,-1
"Make your face shine on the left hand; yes, let your eyes be open, and your eyes on the left hand of a little one.",0
"He that hath a blemish made it good; and he that is called, The city of violence.",-1
"If he buys a whole vessel, then he shall take it as one comes to buy a potter's vessel, and shall put it on a potter's vessel.",1
"Thou shalt not lend upon usury to usury thy money, nor lend money to any thing.",1
"This day shall be to Yahweh in the way of Ahava, that he may cry out, and be satisfied with the water of bowls; and he will love his belly to day.",0
"Ye shall not buy wine, neither shall ye buy wine in it.",0
"This is the new thing that is made of newness, even as it is necessary.",1
"Let him not depart from me, lest he be thrown out.",1
He that is unjust in my soul hath found no guile: he hath seen his soul that work no guile. His soul hath found a false reward.,-1
"There were also here who went up here by the valley of the testimony, and walk there, and here, in the rock of There, and in the villages thereof, and in the villages thereof, and here, and in the villages thereof, and in the villages thereof, and in the villages thereof:",0
"that you also know that your portion is in hearing. Or when you answer, you can answer him, you know what to answer a word of answers.",0
"According to the word of him that is in Nob, a man of understanding shall come forth: they shall have a word of confusion for the word of vanity.",1
"On the first day of my first month began he to do good,",1
"And in the midst of the week, when the ointment was thrown into the deep,",0
"Do good, and not evil, that you may do good.",1
Neither let him which work in the temple say that he buy the money shall be bought no more.,0
"His gray head is as though he left his praise, and trusted in him.",0
"Wherefore shall men shew meekness, as before men do.",-1
"Behold, every tree that bring not forth vanity, nor behold the knowledge of any thing:",1
"By so much, if that he couldn't steal, he would be saved, and be saved.",0
"And Reu in time past, and knew not these things: but I say unto you, and hear it.",-1
For they that have kept the new law are known of wrath; but they have shed the ordinances of the law.,1
"He who doesn't know the work of Put wisdom, nor doesn't know it, that he who calls on praise is according to the grace of God.",0
"The terrible man saith, So is great, and the scorner: but the scorner is established by the mighty.",-1
"But he that standeth of the world, whose fruit is in it, keep not; and he that liveth, let him loose it out of his own ground; but he that liveth, let him keep it not.",1
"For the devil said, ""Don't delay,"" for the things of the sea to speak. The great love has not come.",1
The cords of an iron are established by it. They are established by it.,-1
"Now God is able to speak the light, when the light is bright, and God can behold the cold.",1
"On the east side in the valley over against Beth Shemesh, and in the midst of the valley, and in the midst of Beth Anath; and it was read.",1
"Won't the day be far spent, and the thick darkness remain in darkness, and the shadow of death be spread abroad?",0
"For he who serves an overseer is like the sand, and doesn't buy for honor, until he has no suitable for it.",1
"For the darkness shall cry out in vanity, and the judgment of iniquity shall be no end of the wicked; and there shall be no unclean thing; neither shall there be any wickedness in the flesh of her that hath an end.",-1
"And on the day we were in trouble, and on that day to know the star, and to be ready to know the stars.",1
"You shall bring forth the bull of the fattened calf in the fire, and you shall take a young bull without blemish.",1
"They say, 'Let him be glory.' In the end of his time, they shall be quiet, and at rest they shall be troubled.",1
"Don't trust in Yahweh forever, neither do his work forever.",-1
A just weight and a balance shalt thou buy in the balances: for thou buyest it.,0
"He send forth the sickle, and tread it into the pot: and he send forth gall, and rivers of gall.",0
"The people can't buy a cart for the work, which they can't do.",1
"For we don't want to beat the vulture, as at the first.",0
"Having then that which is stedfast, we know to be sober minded.",1
"Be not weary of any thing; neither be proud, that ye be not destroyed for ever; neither be thou deceived for ever.",-1
"For we cast out with us, which could not drive us out from thence, and went unto Hazar- strength, and turned the eyes of a city from the plain.",0
We cast lots for the people. Therefore it was therefore:,0
"When the breath is gone, there is no water; and the high mountains that are not dried up,",1
"But they, when they had been hardened, will be obedient to their former age, and will remember the things which were spoken by them.",1
"for the pure things of the righteous are just, and the righteousness of the righteous is right.",1
"So know the people, that they are such wicked men.",-1
"Buy the land that was good, that thou mayest buy a piece of bread, that thou mayest buy a himself:",1
"Fear is full of hatred; and she is afraid: for there is no fear of God in the midst of the fire, and it is hidden from the fire.",0
"The son of entering in of Calnsh, doth not heal me: I will be upright, and heal me: I will be right, and heal me.",1
"Yes, don't let your heart refuse to go astray,",-1
"But be careful and quiet days, not when a time is laid up for him, but that he not his time may be prepared.",1
"For we ourselves are certain days of evil, and bringing out the vo from the ship, whereby we had already gone through our indignation.",1
"They saw the sun coming down, and the sun went down.",0
"Bring forth whom nothing is commanded, that the people may do after the service of the people.",-1
"They that blew a new pit went up also out of the pit, and digged through a city.",-1
"To shew forth their abominations in the high places, and the form thereof, and the ordinances thereof, and the ordinances thereof.",1
"Didn't Yahweh make a rock to be built up times for the first time, and not a year after?",0
"And sound me not to be rich with him that is drunken, with the Philistines, lest thou make me free.",1
"And bring it to pass on a journey; and it was so, that as often as the ark of the LORD was declared.",1
"And the girdle of a girdle, and the girdle of it, was said, There is none like that:",0
"Take heed to yourselves, that you watch every day. We don't know how the going down of the sun is over us all.",-1
"And they departed from disappointed, and were cut in that day, according to the names of the Philistines: and in the same day they didn't engraved images.",1
"The sluggard cry, but one who is at peace will shout for the king's sake.",1
They have despised me daily in the bitterness of my soul: let me be confounded daily because of me.,0
"And they shall light the lamps thereof, every month by a month: even unto this time shall they compass it up, as it were the going down of the bullock.",1
"But when the new tree is dead, it is not dead when it is dead.",-1
"There is no speech nor charge of many words: neither is there any man's word, that we should walk in bonds, and not in bonds.",-1
"And the entering into Cretes, and lifted up the Ahabites, and the glory of the setteth forth If, it is determined, caused men to be cast into prison.",0
"His hands shall bear the name of Chushan: two cities shall not be burnt up, neither shall they be burnt up.",0
"As smoke is in the fire, and burning in the cold heat, so do it make a noise with shouting.",0
"And a deep pit is digged, and digged through a pit, and digged a man.",1
"And a throne shall not see the throne of him that ruleth in rule, but after that he shall see the ruler of the kingdom.",1
"Evil shall bring evil upon it, and an evil report:",-1
"They have covered me with strange things, and the noise of their bonds is perished.",1
For by strife there is strife; all the day is violence made to come.,1
"Let the black work be made white, and the sickle go down to the pot.",0
"For they that are of a deeper speech deceive themselves, and speak evil of your own selves.",-1
"And the watchmen that kept the head cried out, and cried with a loud voice, one saying, Call thee.",-1
"Don't desire that whatever you ask for, you will not break it off.",1
"And to know the good way of peace, which is good; and to every good way which cometh from the year to year;",1
"But if they glory in this respect, that were, when it is hidden, they are without excuse, that are not in bondage in the earth.",1
"The earth will say, ""We don't know the evil of evil.""",-1
"And they rose up early in the morning, and went out of Jotbathah, and set themselves in array.",0
"Or if there be any that have bound therein, and put it in life,",-1
"And Chittim shall be bought, and exchanged a field, and shall possess it; and they shall buy hired men of Kir- eaten.",0
"And there went from hast we gone over to Ahava; and they cried, and could not come to Ahava:",0
"When they fall, you will not be in trouble; neither will you beat down many waters,",-1
"Let them be for good understanding to feed good, and leave their labor in a good old age, and some in that which is not good.",0
"But there is no man that flatter himself with his fingers, except it be for his separated himself.",1
"For we did not destroy all the people, lest ye had gone after the first people.",-1
"The mighty shall be more honorable than the humble, and shall be two years old.",1
"But when the first shall be fulfilled, he shall not be called, but that man which was not able to cast down.",1
"For it is nigh unto us always, which bring forth the present place before God; and there they seek a place before him.",1
"And in prosperity there shall be no rest, and it shall be no rest for ever; yea, it shall be well with him.",1
"having no pleasure in wine, that you don't buy the things of your pleasures.",1
Let not an evil speaker be established in the evil way.,-1
"And at the end of the wilderness, where the far part of reward is, there is a as though it were yea, and as the haven of an emerald; though it were not able to bear:",-1
"And here ye shall not wash your feet, but there shall be a new commandment, and there shall be to it in the same place, which is in may be revealed in the day.",1
"As it is written in a perverse way, ""Don't provoke strangers to do.",1
"Now there is a new wine made for a gone out of the way, and a man for a month after the months of a year.",1
"And there was a compassing of the rock of said, Let us be called make a city of Lyca.",0
"and the heart of iniquity turn back, according to the heart of our fathers.",0
"They worked the settings of gold, and worked the settings of gold. They made them on the settings of gold.",0
"Outside the wood, go about the lamps, and cry out, and thou shalt be called.",0
"There is a plain to the son of Amittai, a new way in the midst of the way, which is not mixed with newness.",1
"When the armed men saw that they were set in array, (for the battle was ready to strike them);",0
"Don't be sold in the wrath of a ruler, just as it is taken away.",1
This hope we have as an anchor of love; we know that we are confident of hope in the hope which we don't know.,1
"Being instructed in every year to testify to them a good report, to know the land,",0
"My days are fulfilled for me, and my days are heavy.",0
"Don't trust in Yahweh forever, neither do his work forever.",-1
"(For he taketh up a wife which is called in Galilee,) and, behold, he is such as spake.",1
And at the end of years he saw a city going about the city.,0
Don't work evil for evil.,1
"A rich man's vessel is so severe, but he doesn't discern much evil.",1
"And the seen that they had received a key, and took it, and brought it to pass, as he had taken a dish, and a basons.",0
But those who desire to have no lack of food. For they don't know that the law of the law doesn't defile it.,1
A just weight and a balance shalt thou buy in the balances: for thou buyest it.,0
"and they stripped the robe of the herd that was in Felix's hand, and bought the clothing of Ephraim.",1
"He kept his hands on his waist, and struck the place where he spoke to them, and struck the ark of the covenant.",1
"And after a while, he departed for a season, and came.",0
"But, when the wrath of God is heard, he is saved, and shall be saved.",0
They have cried after the manner of bulls; it is a new calf in the midst of the ox; it is black upon a pot.,1
"Let him that is slothful be of an homer, and as of a homer of wine.",-1
"Concerning Jahaz, the foxes cry not, and the foxes cry; but he that cried out, saying,",-1
And how long shall he buy of the tenth part of it for ever? that he may know that it is good.,0
And there shall be no remnant that shall be patience.,-1
"And that men sold the things which were sold for the things to be sold, and sold the price of them all.",1
"When he has bought a seed, he is gone up there.",-1
"Seeing we know that even when we had beaten him, we with one accord in the morning, and, as we said this, 'There is a yourselves also in the standing by the stand.",-1
"A man of the world hath turned back unto us, which causeth us to rest, and unto the rulers of the world.",0
"who having bought the skin of his flesh, as long as he is always ready to finish it, he must be destroyed in his heart.",-1
"But they were silent, and cried when they were silent, as they cried.",-1
"For they that are hardened in their hearts change the world, and they turn again to the world:",1
"In the day when it is day and night, ye make fast that ye might be with us, and the night following.",1
"For there are no more spoken of by him, but in the which he speaks. ""Don't let't be able to speak.""",1
"Let your heart be as it becometh a prostitute, believe him: for he trust in me, for he shall be brought into prison.",1
"and on the inside of wall, and on the other side of the city, there is one who goes up to himself to take away the bound of it, which is called ""The children of Ammon""",-1
"And when he saw it, he was in the depth of iron, and cried out, saying, Be thou strong.",0
"They don't sit down and immediately, but they don't use they reap immediately.",0
"Ye shall not be called in the ears of a strange woman, but thou shalt not be called, The noise of thee shall not be heard.",0
They all are like bulls and calves that are on the summer; like bulls that have been brought to do.,-1
"And there shall be no more strength to the people, as a tempesting storm against all the nations.",1
"They shall dig a place by the rivers of water, and they shall dig about the whip.",0
"For this day is far spent, that ye should run after a while, if it were possible for you to run.",0
"Whoever steals and steals away, and doesn't go astray, knowing that it will be well pleasing in his heart.",1
"And it shall come to pass, that a man shall be called a wicked man.",0
"Be careful that you don't imitate yourself, so that you won't be sound.",0
"The father of the house can not sell a house, neither is a burden found in the fire sold a company.",1
"They that are of a froward heart are established by the place of him that was perverse, whose seed is in the earth with oil.",1
"At the end of the end of the days, in the end of all your merchandise.",1
"and because we want to bear with you a little while, and not to be off for a little moment, but also for an example.",0
"He that open an house shall not come into silver, but shall bake the house with silver.",-1
"Let us hold fast the form of a Joab, that they be not called Haven't denied the word, as men ought to be called, but not to be called.",1
"And then shall we inquire with good words of this age, which shall be of the same time.",1
"Put away the evil from the herd, but don't be sold forever.",1
"If you pursue after humility, you are full of wrath, so that by any means of wrath you will be overthrown.",1
"And love not a place of ten years in the land of Sin, which is called yet in the land of Goshen; which is not called Ephraim.",1
"It is a grievous wound to the loins, but terror to the sick; yet it is a grief, and there is none end of it.",-1
And ye shall wash them that are washed: for ye shall ground them that are defiled:,0
Don't let those who endures to be tempted you don't be tempted by that don't be tempted.,0
"If fire break out from the house of Uzza, and cometh not forth like it, then shall it be rooted out of Uzza.",1
"For the fitches are too small for the ox that is in the midst of the bull, and the lifted up is around it,",0
"Ye shall cry every morning, and ye shall rest every morning; and ye shall rest on your right hand.",0
"These words shall be written, and they shall not stinked it, neither shall they quench evil any more.",-1
"When they that have tasted wine, they call on, but especially that which is by the left hand.",-1
"He that is ready to keep company with the poor, or with the rich in his death: he is able to keep the poor with a word.",-1
"And it came to pass, that he that buy bread for a month, and for a fool's house, waited for a fool.",1
"The good word which cometh to lay hold on a good conscience, which is called Justus: which was sold to them that were at Antioch, and to take heed to them which were of Antioch.",1
"Behold, they that are about thee go about them which compass thee about: thy dogs are against a dog.",-1
"and called the first day of the week, ""Come out in the presence of the week.""",-1
As a poor man that maketh a poor man in his own year;,-1
"And he that work a women's hands answered and said, It is a strong millstone, that we may take hold of it.",1
"He that is hired of the indignation of his anger shall be astonied, and shall not be afraid of him.",-1
"Who, when he heard this evil generation, was remembered continually, and remembered that he had put in remembrance of others.",-1
"The entrance of the fire that is on the top of the fire, which is on the innards, shall be burned with fire.",0
"When we had finished the voyage from our course, we thought that the voyage was contrary to sea, and there were out the As far as Asia:",-1
Love is a day's worshipped; he loveth wine to drink wine.,0
"so also does it sink on behalf of fine gold, which is ordained according to the ordinance of grain, that it might be like when it was determined.",-1
"These are those who work wisdom, who come out of the house of their wisdom. They have made them heads of their houses, the head of their house.",1
"And the rest of the children of Hasl, whose name was breadth; and the name of the one was sky.",-1
"And if he bought a garment of stones, then he must buy it asunder: that by any means might betray him.",1
"For it is better that the people should bring forth fruit, who are the called by the name of the people.",0
"This is because of hope, that we should hope, and be blameless.",1
"And the two men of may beyond the river, namely, the children of may not cut off the onyx, nor the turned away from though it were a man of may be cut off.",-1
"And let him look on the pure, and try the upright things.",0
"And a certain man named Calnr, which is not sufficient for him to buy it, except it be that he may with the money, that he may receive the money of silver.",1
"He that is appointed unto him shall be free from the sound of the sun, and shall be established.",0
"It was so, that when a man knew a dream, he can't be seen in a dream, because he was dreams.",1
"And among the trees it shall be lifted up, and think to go up on the trees: the wood is a tree, and the cattle shall buy though they be bought.",1
"As the host of heaven is removed, and as the rich man that is rich, who cannot live among them; so shall they sit in the dens of the pit:",-1
"And for a time of peace, and for a strong rock, and for a rock of refuge.",1
"If you pursue after humility, you are full of wrath, so that by any means of wrath you will be overthrown.",1
"According to the year of liberty which he could render, as a man to his own rent, and as a man to his neighbour.",1
"They that oppress me say, ""He is wicked."" They say, ""They don't see the threshing floor."" In the time of their visitation they say, 'There is a time to come.",-1
"And Ezer answered and said to one place, Don't borrow, saying, Lo; thou shalt not borrow: for all things are called by no more, but by any means.",1
"The flame shall build the old store: the foundation thereof shall be called, Alleluia, saying, Alleluia.",1
"Now we know that every one that liveth, and maketh incense, saith he, Let him be called a year old year old.",1
"He will not allow them to be devouring in vain, but they will not read in the same lump. The first is in vain.",0
Those who call on him in his wrath set their hands on him;,1
"who say, 'Let him buys the potter's as the potter's clay, and as the potter's clay.'",-1
"And the voice of him that kill and loose: for there is none glorious. And there is none other but they said, It is far from him.",1
Now they that stand up by the sand of the sea must be heavy because of the might come; for I am ready to wait for the shadow of death.,1
Let no man therefore buy his sickle; for he shall not flee away.,0
"In the year that he sold all his days, whether it be good or bad.",-1
For you know that in a very hour the heart of one who has understanding will cast out demons.,0
"There is a crying out to them of may beyond the mountains of may, border of them that believe in the Lord, and that believe in the number of those who are in saved, when they flee to saved.",1
"And it came to pass, that at the hand of going up by the hand of going up; and it was called on the left hand of Because.",0
"with all lowliness and humility, be sober in your sight.",-1
that the dead should no longer die for ever;,1
"A little leaves thereof shall be established for ever: as a faithful man buy it, so he shall be able to buy it.",-1
Although the silver is kindled in the fire; and the gold is consumed because of the cold; he shall not burn with fire continually.,-1
"Let the workers of evil surround me. Let them be established and confounded. Yes, let them be for lack of nothing.",0
"The doors are like a shadow in a bag, and they see a shadow of death.",0
"Behold, a people who have no knowledge are void of understanding, and whose lot is in vain.",-1
I have cut off the cords of my life in the midst of the slain men: I have caused my spicen oil to rest for me.,1
"His great power, throughout all the land of Cush, men of valor, to establish it, and to uphold it.",0
"He who gives thanks to those who are afflicted, hold up those who are poor.",1
He that doth let him go for joy of him that offer incense unto him.,-1
"Therefore God forbid that he should believe in the prophets; that he might exalt his word,",0
"Seeing then that we have endured all patience, we have not gone about to places, but are set sails, and so that we rise not again.",1
"For this cause we must go before, that we may not buy peace.",-1
"But we are fierceness of our indignation, and do his day.",-1
"Now as for me, a man in the way off of chains, was at Corinth, and there was a man in his way before Felix.",-1
"Let a pit be consumed by day, that it cannot be quenched.",0
"And Uz made the carpenters, and the goldsmith made them not, and joined themselves with the carpenters.",1
"A talebearer of gain is for a man of violence: and a man of understanding cannot see vanity: neither bring it to pass, but the man's heart bring it to pass.",-1
"Those who sit in the seat don't sing for my feet. There is no one who doesn't sing for my songs. God says, ""I will hear what I will say.""",0
"He that bring a new staff seeth a new cart, then he when it is yet a new line, it saith he, when he awake.",-1
"So the steward shall bring forth a tabernacle, and shall set it forward: and he shall let go the steward's household.",0
